am,ln,evalue
726981,RF55_3903,1e-75
102656101,RF55_3903,1e-19
552773,RF55_3903,2e-46
727010,RF55_7401,3e-121
100576902,RF55_7401,3e-81
727021,RF55_7403,8e-100
727028,RF55_3823,3e-75
412764,RF55_3822,0.0
412763,RF55_11075,0.0
726360,RF55_11076,7e-60
412762,RF55_14058,6e-112
409600,RF55_3064,2e-91
409599,RF55_3064,1e-71
724137,RF55_6644,0.0
408391,RF55_8125,0.0
411833,RF55_10623,9e-150
411832,RF55_8355,1e-108
409227,RF55_10733,0.0
409262,RF55_7423,0.0
724267,RF55_7424,4e-107
100577252,RF55_7426,3e-85
724451,RF55_7427,1e-85
724357,RF55_7382,7e-167
100577561,RF55_10310,0.0
724440,RF55_13181,0.0
100577887,RF55_19914,4e-12
411899,RF55_13427,8e-29
409310,RF55_7808,0.0
100577358,RF55_3425,6e-106
413821,RF55_3424,0.0
412880,RF55_10039,0.0
412881,RF55_10041,0.0
406126,RF55_8681,9e-150
552341,RF55_9426,3e-127
727324,RF55_4334,0.0
726197,RF55_17763,3e-148
412276,RF55_2065,1e-173
552403,RF55_2569,7e-77
725178,RF55_2569,0.0
552216,RF55_2568,0.0
552216,RF55_2568,4e-58
552216,RF55_2568,1e-11
552216,RF55_2568,2e-06
552235,RF55_2717,0.0
100577440,RF55_7728,3e-39
725026,RF55_7727,5e-72
411340,RF55_8644,2e-51
724937,RF55_5316,0.0
724895,RF55_7789,1e-06
552340,RF55_7140,0.0
411338,RF55_8414,0.0
724663,RF55_3726,0.0
102655856,RF55_3726,4e-94
409085,RF55_8625,0.0
406152,RF55_8699,3e-21
406152,RF55_8699,3e-20
552442,RF55_4623,5e-05
411447,RF55_335,0.0
102656074,RF55_1544,1e-86
409267,RF55_1544,0.0
725222,RF55_12119,3e-15
725222,RF55_12119,7e-14
552245,RF55_11161,0.0
411450,RF55_12355,0.0
100359409,RF55_6070,1e-40
725372,RF55_6070,2e-47
552289,RF55_8411,0.0
552289,RF55_8411,1e-11
725486,RF55_12213,0.0
100579026,RF55_6223,6e-162
725596,RF55_2884,5e-174
725596,RF55_2884,3e-126
412714,RF55_17013,0.0
412714,RF55_17013,3e-15
552345,RF55_2883,3e-80
102656893,RF55_3985,7e-115
412025,RF55_3986,0.0
409320,RF55_3987,0.0
552421,RF55_3988,6e-33
409217,RF55_10852,0.0
102654082,RF55_11240,1e-130
551523,RF55_5317,5e-114
409279,RF55_5980,0.0
412784,RF55_6941,0.0
551642,RF55_2858,0.0
726030,RF55_4236,0.0
411837,RF55_5496,7e-155
726077,RF55_13264,7e-160
411336,RF55_15793,0.0
411336,RF55_15793,1e-41
552173,RF55_9212,0.0
726167,RF55_5856,9e-13
406153,RF55_5845,0.0
100578091,RF55_5653,1e-46
100578130,RF55_5654,2e-33
100576702,RF55_5655,2e-50
726288,RF55_5655,2e-29
726382,RF55_5655,1e-07
100578227,RF55_3020,9e-11
410062,RF55_6421,3e-36
410062,RF55_6421,1e-08
413768,RF55_5660,0.0
413768,RF55_5660,4e-47
102655723,RF55_5660,1e-05
551880,RF55_9821,5e-76
409017,RF55_6947,0.0
100577151,RF55_22095,2e-05
409016,RF55_8689,8e-46
726619,RF55_3255,2e-62
409015,RF55_22052,3e-71
100577409,RF55_4860,0.0
411330,RF55_2435,4e-68
726796,RF55_12136,2e-68
102655210,RF55_5064,1e-18
102655246,RF55_5064,8e-95
102653673,RF55_5065,1e-86
726818,RF55_5066,0.0
409012,RF55_2712,0.0
100859932,RF55_2712,4e-146
100578700,RF55_5683,3e-103
100578700,RF55_5683,8e-26
102653763,RF55_5683,8e-09
409011,RF55_3511,1e-145
551265,RF55_3512,0.0
411327,RF55_3513,0.0
411326,RF55_3514,0.0
409010,RF55_3515,4e-178
726941,RF55_622,0.0
726941,RF55_622,8e-134
726941,RF55_622,2e-27
726941,RF55_622,1e-15
726950,RF55_1229,2e-24
409009,RF55_620,7e-61
409007,RF55_4461,8e-49
726860,RF55_4462,3e-45
726850,RF55_13061,2e-26
411323,RF55_8350,5e-99
409006,RF55_4385,5e-132
409005,RF55_6790,3e-165
409004,RF55_4619,2e-48
409003,RF55_11471,0.0
724358,RF55_10349,0.0
411321,RF55_4548,7e-85
100578400,RF55_8082,5e-09
100578431,RF55_8082,3e-06
551922,RF55_1808,2e-29
551922,RF55_1808,1e-20
411320,RF55_6912,8e-24
724616,RF55_7954,4e-160
724616,RF55_7954,8e-23
724664,RF55_5572,3e-06
100578860,RF55_9813,3e-46
100578625,RF55_6085,3e-11
409002,RF55_4902,4e-17
411317,RF55_4873,7e-36
411317,RF55_4873,3e-15
411317,RF55_4873,4e-13
100642173,RF55_12868,5e-39
100578664,RF55_11078,5e-51
102655319,RF55_8470,4e-161
100578699,RF55_10846,2e-46
411316,RF55_4153,3e-41
409001,RF55_18358,0.0
411315,RF55_12333,3e-98
100578774,RF55_3629,4e-41
725302,RF55_4767,2e-15
725335,RF55_16501,2e-45
102656567,RF55_16500,1e-15
100576112,RF55_16500,1e-20
100576149,RF55_12795,5e-12
100578842,RF55_12795,1e-12
725521,RF55_16500,2e-12
725557,RF55_4521,1e-47
409000,RF55_1592,4e-159
100579047,RF55_7077,4e-50
100576090,RF55_4664,3e-38
725710,RF55_9879,5e-37
551133,RF55_9579,1e-124
100576161,RF55_2245,3e-07
102655429,RF55_2613,2e-108
102653835,RF55_2613,4e-26
100576192,RF55_2613,3e-105
102655512,RF55_3751,2e-103
102653932,RF55_3750,0.0
102654008,RF55_3750,2e-32
102654053,RF55_5977,3e-73
725903,RF55_5975,4e-51
102654158,RF55_5975,2e-77
725969,RF55_5974,3e-45
102654246,RF55_5975,5e-25
726001,RF55_5975,3e-30
726031,RF55_6050,2e-31
408996,RF55_6051,0.0
408996,RF55_6051,2e-68
408995,RF55_15998,5e-105
726106,RF55_3500,1e-169
102656217,RF55_11130,1e-38
412291,RF55_323,0.0
409420,RF55_12604,4e-87
412289,RF55_2874,0.0
100578212,RF55_22548,2e-127
409365,RF55_2873,0.0
100578529,RF55_2872,0.0
551930,RF55_7071,7e-34
412629,RF55_11813,0.0
100578597,RF55_2577,0.0
411542,RF55_2576,0.0
551604,RF55_11111,3e-137
724269,RF55_11374,3e-43
408976,RF55_11895,0.0
411291,RF55_7311,3e-77
100576610,RF55_7309,4e-55
406109,RF55_6072,2e-05
727000,RF55_10352,0.0
406100,RF55_6072,2e-07
726991,RF55_7263,0.0
408979,RF55_1526,0.0
411293,RF55_1525,7e-135
411294,RF55_1524,2e-94
411295,RF55_1523,3e-163
408980,RF55_1522,2e-147
408981,RF55_4491,3e-42
726721,RF55_1807,2e-43
408982,RF55_4686,6e-132
408983,RF55_14293,0.0
100577196,RF55_12569,1e-106
411296,RF55_10445,0.0
102656398,RF55_2981,2e-20
726934,RF55_3603,1e-61
411297,RF55_10302,0.0
411298,RF55_3620,0.0
408985,RF55_13189,3e-22
408986,RF55_18074,4e-172
102656708,RF55_7707,7e-47
100578230,RF55_7707,3e-21
100578770,RF55_8050,0.0
100578798,RF55_4898,1e-43
100578345,RF55_4899,1e-176
102654795,RF55_4900,0.0
408987,RF55_1383,0.0
411744,RF55_1382,0.0
100578494,RF55_1089,9e-20
409186,RF55_1146,0.0
100187709,RF55_4963,3e-80
552384,RF55_4964,6e-150
726765,RF55_4965,0.0
412815,RF55_8106,0.0
412272,RF55_19529,5e-68
409409,RF55_13660,2e-111
409073,RF55_702,2e-13
410012,RF55_8788,1e-129
552487,RF55_2916,1e-07
551264,RF55_4314,9e-58
551093,RF55_8960,0.0
552514,RF55_5452,9e-105
552524,RF55_5451,4e-133
552546,RF55_5593,1e-30
552546,RF55_5593,9e-23
552546,RF55_5593,4e-21
552546,RF55_5593,2e-18
552546,RF55_5593,3e-17
552546,RF55_5593,6e-14
552546,RF55_5593,1e-13
552546,RF55_5593,3e-10
552546,RF55_5593,2e-05
552561,RF55_10656,2e-103
411491,RF55_10437,4e-124
100576167,RF55_8365,9e-23
726553,RF55_458,1e-13
726535,RF55_193,6e-156
411490,RF55_192,0.0
100576355,RF55_191,3e-62
411299,RF55_116,0.0
408988,RF55_115,7e-24
552643,RF55_2082,0.0
726361,RF55_211,1e-41
411301,RF55_2083,0.0
102654903,RF55_2084,7e-35
100579006,RF55_7131,2e-94
100579006,RF55_7131,6e-16
726289,RF55_3008,9e-169
552674,RF55_3009,4e-80
409790,RF55_7642,1e-11
552693,RF55_3349,4e-136
726215,RF55_3150,0.0
726215,RF55_3150,2e-45
726215,RF55_3150,1e-41
726215,RF55_3150,4e-24
726215,RF55_3150,1e-09
409357,RF55_7248,0.0
408989,RF55_7488,8e-64
411303,RF55_7999,4e-145
726079,RF55_7999,8e-78
408990,RF55_7703,3e-155
408991,RF55_4832,0.0
552749,RF55_4830,3e-106
408992,RF55_1661,0.0
411304,RF55_3199,6e-79
411304,RF55_3199,3e-59
411305,RF55_3195,1e-139
411306,RF55_434,2e-82
552778,RF55_435,2e-96
552778,RF55_435,9e-65
725766,RF55_2174,3e-64
411845,RF55_2494,6e-175
411846,RF55_2495,0.0
411846,RF55_2495,4e-49
409231,RF55_2496,0.0
409232,RF55_3488,1e-111
725634,RF55_1001,4e-71
552793,RF55_1000,0.0
411503,RF55_2185,0.0
552798,RF55_2184,0.0
411307,RF55_10454,0.0
552803,RF55_13247,1e-07
406123,RF55_9078,0.0
725336,RF55_390,0.0
102654928,RF55_2398,2e-18
102654868,RF55_391,2e-07
102654811,RF55_4740,5e-75
724479,RF55_2589,7e-12
102655047,RF55_1200,8e-14
102655087,RF55_3035,7e-13
102655087,RF55_3035,1e-09
102655129,RF55_5314,1e-15
102655129,RF55_5314,5e-10
100576534,RF55_7860,1e-09
100576534,RF55_7860,8e-06
102655188,RF55_2116,2e-05
100578093,RF55_4740,4e-08
102654585,RF55_5262,7e-15
102654541,RF55_2389,5e-12
724138,RF55_3500,8e-104
724079,RF55_8509,7e-161
413242,RF55_2769,3e-32
410246,RF55_5196,0.0
102656560,RF55_11036,2e-52
408304,RF55_590,4e-83
410245,RF55_589,0.0
724498,RF55_4766,0.0
408264,RF55_27,0.0
408264,RF55_27,4e-175
724640,RF55_8019,0.0
724765,RF55_164,2e-14
412475,RF55_891,3e-142
412476,RF55_892,0.0
724485,RF55_892,2e-60
724285,RF55_4537,5e-12
413509,RF55_17949,2e-110
413510,RF55_8650,0.0
102656656,RF55_3753,7e-130
100576247,RF55_4932,0.0
724542,RF55_731,0.0
408303,RF55_730,2e-129
410241,RF55_729,1e-142
408305,RF55_728,0.0
410247,RF55_727,2e-141
410247,RF55_727,1e-69
408306,RF55_7478,0.0
408306,RF55_7478,2e-175
100578068,RF55_12033,4e-43
724683,RF55_3134,6e-80
413464,RF55_3135,0.0
409920,RF55_1796,2e-68
413605,RF55_1795,5e-137
410015,RF55_1794,0.0
100577149,RF55_1793,9e-176
724838,RF55_3271,2e-114
724838,RF55_3271,4e-59
724838,RF55_3271,2e-56
100576781,RF55_3270,1e-27
409847,RF55_3270,3e-158
413270,RF55_20020,1e-135
725046,RF55_676,0.0
413271,RF55_675,1e-175
409849,RF55_1986,0.0
409723,RF55_6614,6e-45
725191,RF55_3975,6e-45
100576565,RF55_3976,3e-107
102654286,RF55_3977,4e-64
550906,RF55_1144,7e-90
413101,RF55_1145,0.0
724150,RF55_5972,0.0
410006,RF55_1144,0.0
410006,RF55_1144,1e-08
100577328,RF55_10399,9e-135
409868,RF55_11737,0.0
409869,RF55_9228,0.0
100577027,RF55_12992,0.0
409668,RF55_8379,2e-19
409669,RF55_8378,6e-59
409670,RF55_14010,0.0
552333,RF55_3577,4e-71
552333,RF55_3577,5e-66
411414,RF55_9569,3e-38
411414,RF55_9569,4e-37
411414,RF55_9569,3e-21
411414,RF55_9569,4e-21
411414,RF55_9569,3e-11
412782,RF55_12384,3e-173
725192,RF55_9348,2e-163
412101,RF55_7957,1e-93
724995,RF55_9796,3e-101
724951,RF55_9796,3e-80
724907,RF55_9796,2e-92
412863,RF55_13347,1e-35
412864,RF55_8378,1e-56
552330,RF55_4526,0.0
726427,RF55_10797,2e-93
727505,RF55_12491,1e-66
100578132,RF55_15887,0.0
550711,RF55_8417,0.0
552392,RF55_12491,0.0
410158,RF55_11398,7e-157
100578754,RF55_13045,0.0
726241,RF55_1577,0.0
412602,RF55_1430,0.0
412602,RF55_1430,9e-42
412602,RF55_1430,2e-05
551757,RF55_1429,8e-35
409056,RF55_1428,0.0
551814,RF55_1428,0.0
551840,RF55_1427,0.0
551864,RF55_1426,2e-89
725611,RF55_1424,0.0
725653,RF55_1423,2e-91
412526,RF55_5734,0.0
725685,RF55_21493,2e-98
409057,RF55_5475,5e-166
411417,RF55_19005,0.0
102656372,RF55_11079,1e-149
725948,RF55_2511,4e-81
725983,RF55_2512,0.0
102656841,RF55_7597,2e-85
412937,RF55_7598,0.0
412035,RF55_3488,0.0
412035,RF55_3488,4e-100
552225,RF55_1571,0.0
552246,RF55_4526,1e-168
412431,RF55_19348,9e-138
413749,RF55_9604,0.0
727029,RF55_10518,0.0
727023,RF55_10517,5e-142
412310,RF55_3268,5e-30
409525,RF55_17946,2e-71
726199,RF55_6959,7e-110
726179,RF55_6957,0.0
552518,RF55_6024,8e-70
100577331,RF55_11494,8e-08
410229,RF55_10953,0.0
102655993,RF55_6530,1e-99
726469,RF55_15619,8e-25
410231,RF55_8013,0.0
726453,RF55_4870,4e-06
100576957,RF55_16970,2e-07
410233,RF55_5766,6e-51
410233,RF55_5766,2e-30
410234,RF55_3709,0.0
408302,RF55_5198,3e-68
412302,RF55_10368,2e-134
552144,RF55_13977,0.0
726540,RF55_6453,3e-08
552501,RF55_7623,8e-135
412093,RF55_7624,0.0
552526,RF55_8324,0.0
412638,RF55_8325,0.0
412094,RF55_6893,5e-159
726627,RF55_6894,2e-105
725675,RF55_6894,8e-111
412598,RF55_6895,0.0
551153,RF55_5474,4e-140
725562,RF55_5475,3e-178
726219,RF55_8342,9e-06
412749,RF55_8343,0.0
551463,RF55_8344,2e-132
412710,RF55_17498,6e-115
726265,RF55_9205,5e-85
550685,RF55_9204,0.0
100577401,RF55_4790,0.0
100577401,RF55_4790,2e-11
410225,RF55_4791,0.0
410227,RF55_2828,1e-147
550998,RF55_2827,9e-138
726149,RF55_6359,2e-25
410228,RF55_8121,0.0
410239,RF55_7508,0.0
410239,RF55_7508,2e-93
726063,RF55_7509,4e-109
726063,RF55_7509,5e-72
410238,RF55_22162,1e-125
725880,RF55_21422,3e-60
726016,RF55_21423,4e-46
408301,RF55_8858,2e-46
410237,RF55_4933,0.0
410237,RF55_4933,1e-126
410237,RF55_4933,3e-06
410235,RF55_5925,0.0
412306,RF55_12784,0.0
102655967,RF55_9989,0.0
409427,RF55_9987,1e-154
412305,RF55_9988,0.0
412304,RF55_18083,1e-83
551499,RF55_295,0.0
409497,RF55_294,0.0
725612,RF55_17367,0.0
725577,RF55_4304,1e-152
725536,RF55_3766,3e-49
551589,RF55_1462,3e-18
411691,RF55_8127,4e-130
724839,RF55_8127,2e-37
409159,RF55_10647,6e-51
409159,RF55_10647,2e-16
413995,RF55_10648,0.0
100576193,RF55_14973,1e-37
100577839,RF55_3546,8e-25
100577877,RF55_3545,1e-146
102656803,RF55_3543,0.0
412607,RF55_3541,0.0
725193,RF55_6633,0.0
409876,RF55_6380,2e-141
551726,RF55_1546,4e-50
551726,RF55_1546,7e-32
551756,RF55_1770,0.0
551787,RF55_409,0.0
724141,RF55_410,7e-78
409472,RF55_411,0.0
413683,RF55_412,0.0
410024,RF55_5473,6e-107
410023,RF55_4170,7e-14
551733,RF55_4895,0.0
413702,RF55_4896,7e-163
413702,RF55_4896,9e-48
724486,RF55_4897,9e-115
413544,RF55_7853,0.0
724499,RF55_6083,2e-42
409903,RF55_12978,7e-62
102655239,RF55_14209,1e-38
724767,RF55_6359,6e-143
412569,RF55_15022,1e-148
409532,RF55_11393,2e-157
412233,RF55_1183,7e-156
100577343,RF55_1182,0.0
551488,RF55_1180,5e-132
551488,RF55_1180,4e-07
551516,RF55_1180,6e-106
551516,RF55_1180,5e-06
727266,RF55_1179,4e-130
411711,RF55_1178,0.0
551666,RF55_3269,0.0
412363,RF55_3268,4e-62
727285,RF55_3268,1e-62
550885,RF55_8042,0.0
412055,RF55_3710,0.0
550726,RF55_10881,4e-133
410001,RF55_5688,0.0
410001,RF55_5688,8e-76
100578824,RF55_1987,3e-117
725241,RF55_7658,6e-120
412627,RF55_3371,0.0
409548,RF55_3370,0.0
725142,RF55_7533,5e-55
100578852,RF55_109,5e-164
409390,RF55_10543,1e-170
100578890,RF55_10135,3e-29
100578011,RF55_6859,0.0
551210,RF55_2520,3e-25
410222,RF55_5315,0.0
410222,RF55_5315,8e-55
410222,RF55_5315,7e-32
102656203,RF55_24341,4e-06
409395,RF55_2521,0.0
411612,RF55_2425,0.0
102655127,RF55_2426,2e-128
412508,RF55_8921,0.0
102655156,RF55_6883,2e-54
100579031,RF55_6884,5e-59
411506,RF55_6885,3e-73
411506,RF55_6885,1e-42
551498,RF55_2854,0.0
551498,RF55_2854,2e-124
411754,RF55_2857,0.0
100576099,RF55_2856,5e-54
409191,RF55_2855,0.0
724457,RF55_8247,2e-98
410223,RF55_8246,1e-155
724333,RF55_5526,6e-92
551706,RF55_15393,6e-161
724241,RF55_6107,3e-07
551763,RF55_13071,0.0
724151,RF55_13070,1e-115
551844,RF55_8044,1e-114
725578,RF55_12788,2e-29
725654,RF55_5116,1e-112
725686,RF55_9849,8e-40
100577844,RF55_12113,6e-38
725749,RF55_8662,1e-56
102654069,RF55_8661,1e-70
100577949,RF55_3169,4e-27
725886,RF55_3233,3e-18
725886,RF55_3233,5e-15
725886,RF55_3233,1e-12
725886,RF55_3233,6e-09
411854,RF55_8239,6e-159
725949,RF55_11735,0.0
725949,RF55_11735,3e-74
552722,RF55_12012,1e-167
552728,RF55_12011,4e-159
552734,RF55_2776,3e-178
412916,RF55_2775,0.0
726120,RF55_2547,4e-28
409673,RF55_2548,0.0
409672,RF55_9955,0.0
726200,RF55_7729,3e-90
100577493,RF55_4774,3e-63
100577493,RF55_4774,3e-05
412914,RF55_10954,0.0
409671,RF55_11770,0.0
412913,RF55_8581,5e-76
100577602,RF55_5981,5e-74
100577602,RF55_5981,4e-14
409119,RF55_1852,4e-116
411591,RF55_1854,0.0
725681,RF55_10764,8e-163
725681,RF55_10764,3e-42
725681,RF55_10764,7e-20
725681,RF55_10764,2e-18
725681,RF55_10764,2e-17
724119,RF55_8582,0.0
724152,RF55_316,1e-36
410220,RF55_317,0.0
102655479,RF55_14421,2e-15
551360,RF55_4984,0.0
100578744,RF55_4983,1e-118
100578744,RF55_4983,1e-45
410190,RF55_4600,0.0
408280,RF55_11093,2e-28
100578448,RF55_15915,1e-11
102655420,RF55_13612,1e-12
551496,RF55_2988,3e-34
409648,RF55_7093,2e-14
412870,RF55_7092,7e-117
551587,RF55_5145,2e-96
409649,RF55_3207,0.0
409650,RF55_3206,0.0
726470,RF55_3205,2e-180
726470,RF55_3205,2e-108
100577980,RF55_8729,0.0
100577981,RF55_6526,3e-130
100577981,RF55_6526,1e-08
726414,RF55_6525,1e-125
551793,RF55_683,0.0
100577856,RF55_685,4e-74
552069,RF55_684,2e-121
413924,RF55_686,2e-138
410122,RF55_686,0.0
726273,RF55_687,0.0
726273,RF55_687,5e-40
413925,RF55_688,0.0
726321,RF55_8793,5e-47
102656594,RF55_8792,7e-16
726201,RF55_4602,1e-167
410191,RF55_4602,0.0
100577138,RF55_9563,0.0
100577138,RF55_9563,1e-24
102655756,RF55_3548,2e-20
100577004,RF55_11209,0.0
100577004,RF55_11209,1e-77
100576963,RF55_390,8e-32
410194,RF55_7521,0.0
726017,RF55_4080,4e-64
413504,RF55_2103,0.0
725950,RF55_2104,0.0
406120,RF55_19800,2e-39
412328,RF55_10158,1e-48
102654029,RF55_9525,1e-48
725854,RF55_4228,1e-139
552469,RF55_4227,2e-93
552469,RF55_4227,3e-10
412034,RF55_1394,1e-70
551143,RF55_13920,8e-116
725613,RF55_10800,0.0
725579,RF55_10465,0.0
413792,RF55_18082,8e-115
411366,RF55_4881,2e-109
726983,RF55_4215,5e-06
726977,RF55_5838,2e-82
726977,RF55_5838,6e-45
551372,RF55_5839,0.0
727298,RF55_5840,0.0
727298,RF55_5840,4e-56
552360,RF55_336,1e-175
409315,RF55_18604,0.0
725538,RF55_13625,4e-52
552097,RF55_13624,3e-61
408284,RF55_3516,0.0
725422,RF55_6052,3e-90
725389,RF55_10918,2e-96
725350,RF55_6550,1e-94
102656008,RF55_2944,2e-25
408285,RF55_6548,3e-136
408285,RF55_6548,8e-115
102656107,RF55_12145,3e-156
412198,RF55_878,0.0
552253,RF55_6074,0.0
552275,RF55_6073,0.0
410068,RF55_6072,8e-05
677676,RF55_6072,4e-22
725048,RF55_2746,0.0
724996,RF55_2745,5e-84
100578797,RF55_15915,1e-23
100578769,RF55_6405,2e-12
100578731,RF55_11664,2e-19
410201,RF55_6220,0.0
410200,RF55_5203,6e-39
102655329,RF55_1191,1e-180
410172,RF55_7893,4e-106
100577102,RF55_10203,1e-59
100577102,RF55_10203,3e-13
724626,RF55_13302,3e-40
100577069,RF55_6009,3e-106
414048,RF55_5191,0.0
410171,RF55_3604,0.0
410171,RF55_3604,2e-105
410171,RF55_3604,1e-72
410171,RF55_3604,6e-23
410171,RF55_3604,9e-13
410171,RF55_3604,2e-06
410171,RF55_3604,1e-04
408282,RF55_9778,0.0
408282,RF55_9778,2e-55
410195,RF55_13970,3e-135
102654612,RF55_13971,0.0
100576915,RF55_14677,1e-101
408283,RF55_9275,0.0
100576882,RF55_7984,3e-43
100576882,RF55_7984,9e-17
410197,RF55_4272,0.0
410198,RF55_7892,0.0
411577,RF55_3702,3e-149
410170,RF55_9647,0.0
552618,RF55_1622,7e-54
100577950,RF55_1622,7e-06
408286,RF55_15022,0.0
726668,RF55_8806,3e-45
408288,RF55_8807,0.0
552658,RF55_9698,0.0
552663,RF55_9697,5e-132
100577672,RF55_5275,5e-154
552682,RF55_5274,2e-90
102656356,RF55_5273,5e-45
410202,RF55_5202,6e-140
410203,RF55_4534,0.0
726488,RF55_6231,0.0
551497,RF55_9253,6e-37
100577423,RF55_4570,0.0
409499,RF55_2293,0.0
551588,RF55_2293,2e-150
726389,RF55_4229,4e-142
100577308,RF55_4230,0.0
100577308,RF55_4230,6e-55
100576572,RF55_16957,0.0
726272,RF55_4457,0.0
726272,RF55_4457,4e-152
726272,RF55_4457,2e-72
726272,RF55_4457,1e-33
726272,RF55_4457,8e-32
726272,RF55_4457,1e-31
726272,RF55_4457,7e-31
726272,RF55_4457,3e-29
726272,RF55_4457,8e-27
726272,RF55_4457,2e-08
726272,RF55_4457,5e-07
726272,RF55_4457,2e-06
408291,RF55_4457,0.0
100576462,RF55_4458,6e-50
410207,RF55_9787,0.0
410206,RF55_7850,1e-108
410205,RF55_10202,0.0
726121,RF55_3548,2e-122
410204,RF55_15617,6e-78
551967,RF55_2,3e-52
550651,RF55_2704,0.0
551986,RF55_16304,6e-92
552015,RF55_10894,0.0
552042,RF55_10895,4e-133
411786,RF55_1818,0.0
550791,RF55_1819,0.0
411785,RF55_1820,8e-62
409201,RF55_744,4e-141
552143,RF55_745,5e-67
552169,RF55_746,0.0
552169,RF55_746,2e-13
409552,RF55_15631,4e-96
552189,RF55_747,0.0
410208,RF55_748,0.0
408292,RF55_4593,4e-147
410209,RF55_6126,3e-34
410209,RF55_6126,3e-11
100576217,RF55_1025,7e-44
552276,RF55_1532,0.0
552276,RF55_1532,1e-11
408293,RF55_749,0.0
408294,RF55_12170,0.0
408295,RF55_8547,0.0
408295,RF55_8547,3e-06
410211,RF55_12202,1e-35
410211,RF55_12202,7e-10
410211,RF55_12202,3e-09
410211,RF55_12202,4e-05
552353,RF55_17479,2e-93
725047,RF55_6488,3e-26
725047,RF55_6488,4e-15
102656337,RF55_6487,2e-113
408297,RF55_2821,2e-119
724908,RF55_1668,0.0
410216,RF55_1667,0.0
552458,RF55_12256,0.0
410217,RF55_2172,0.0
410218,RF55_12199,2e-112
410219,RF55_9377,0.0
408298,RF55_4727,3e-146
552522,RF55_14190,0.0
102655765,RF55_4073,4e-09
409361,RF55_607,1e-133
409362,RF55_606,0.0
552556,RF55_15731,4e-163
724321,RF55_17344,0.0
552688,RF55_13353,2e-96
414027,RF55_12200,7e-76
724417,RF55_1360,0.0
724417,RF55_1360,3e-115
409294,RF55_10403,8e-97
726364,RF55_1777,4e-134
411972,RF55_1776,0.0
409743,RF55_1786,0.0
551275,RF55_3703,0.0
409702,RF55_1227,0.0
727642,RF55_6475,1e-68
102654915,RF55_1226,1e-26
100578854,RF55_1225,2e-75
100578854,RF55_1225,5e-23
412976,RF55_6416,6e-120
412975,RF55_1842,3e-161
552261,RF55_4188,1e-101
727648,RF55_4051,5e-162
727648,RF55_4051,2e-122
727650,RF55_4050,5e-112
100578832,RF55_4049,2e-53
100578832,RF55_4049,1e-10
551579,RF55_2152,0.0
408278,RF55_1561,0.0
408277,RF55_3508,0.0
410189,RF55_433,0.0
413441,RF55_431,0.0
408276,RF55_430,0.0
410188,RF55_429,0.0
410187,RF55_428,0.0
100577127,RF55_427,6e-46
100577127,RF55_427,3e-45
408275,RF55_3204,0.0
724334,RF55_6957,1e-19
724408,RF55_6680,4e-05
724453,RF55_125,0.0
410184,RF55_4694,0.0
100576130,RF55_4693,9e-43
551981,RF55_6143,5e-134
410183,RF55_3347,0.0
410183,RF55_3347,9e-15
408273,RF55_8183,0.0
724458,RF55_8501,2e-97
100578780,RF55_14981,2e-108
724543,RF55_6639,8e-38
408272,RF55_13536,6e-130
410179,RF55_12006,2e-90
410179,RF55_12006,2e-38
410179,RF55_12006,1e-24
410179,RF55_12006,2e-08
100578719,RF55_7784,4e-107
410178,RF55_7854,0.0
408271,RF55_11247,0.0
408270,RF55_6639,4e-69
408269,RF55_6637,3e-69
551820,RF55_6638,3e-94
724909,RF55_6637,7e-116
724909,RF55_6637,2e-12
100578404,RF55_9886,0.0
100578404,RF55_9886,6e-12
409460,RF55_6802,0.0
725049,RF55_8511,1e-22
551682,RF55_4862,0.0
413758,RF55_4861,1e-121
413758,RF55_4861,7e-57
100576837,RF55_9962,9e-34
411707,RF55_7336,0.0
409170,RF55_1572,0.0
727048,RF55_1573,2e-87
551435,RF55_1574,0.0
412174,RF55_1575,0.0
100578386,RF55_1576,0.0
100578386,RF55_1576,2e-15
726237,RF55_6854,0.0
551586,RF55_6855,8e-58
100578466,RF55_3348,8e-132
100578466,RF55_3348,3e-30
413547,RF55_13838,0.0
725286,RF55_1035,9e-94
551421,RF55_1036,0.0
100577870,RF55_3837,2e-69
410175,RF55_3233,8e-32
727078,RF55_19249,2e-21
100578533,RF55_4532,2e-08
725461,RF55_10473,6e-14
725461,RF55_10473,2e-10
725461,RF55_10473,9e-09
725461,RF55_10473,1e-07
100328599,RF55_6453,6e-08
725539,RF55_3030,3e-105
725539,RF55_3030,1e-74
409486,RF55_3029,0.0
410177,RF55_7946,8e-09
102655141,RF55_10206,2e-152
408267,RF55_3625,3e-64
409921,RF55_8101,1e-92
408265,RF55_2076,0.0
414025,RF55_3340,3e-72
100577504,RF55_6358,7e-139
410288,RF55_3044,0.0
726780,RF55_15720,5e-108
408336,RF55_4018,0.0
408336,RF55_4018,3e-22
410289,RF55_4017,0.0
410293,RF55_3111,1e-72
410291,RF55_7154,0.0
410290,RF55_10230,0.0
100577651,RF55_10229,1e-43
100577651,RF55_10229,2e-15
726895,RF55_7314,3e-119
726895,RF55_7314,7e-24
100576552,RF55_7313,7e-95
412236,RF55_4720,0.0
726923,RF55_4719,1e-71
409363,RF55_4718,4e-176
409474,RF55_5270,0.0
726955,RF55_5269,3e-123
